lexical_density,avg_sentence_length,dep_distance,tree_depth,polysemy,label
0.4666666666666667,15.0,3.2158940397350992,5.636363636363637,10.681528662420382,easy
0.4666666666666667,15.0,3.2158940397350992,5.636363636363637,10.681528662420382,easy
0.47324414715719065,16.16216216216216,2.8078078078078077,6.162162162162162,7.96875,easy
0.4873096446700508,20.736842105263158,3.1978494623655913,7.105263157894737,8.871886120996441,easy
0.527114967462039,13.969696969696969,2.7347740667976423,5.575757575757576,7.876132930513595,easy
0.45925925925925926,19.285714285714285,3.060416666666667,6.238095238095238,8.887755102040817,easy
0.49640287769784175,15.444444444444445,2.907232704402516,5.277777777777778,8.388625592417062,easy
0.541015625,16.0,2.919795221843003,6.09375,7.108527131782946,easy
0.4604051565377532,17.516129032258064,3.1706924315619966,6.129032258064516,7.1757105943152455,easy
0.42857142857142855,14.25925925925926,2.798206278026906,5.296296296296297,7.940959409594096,easy
0.525328330206379,17.193548387096776,3.2088607594936707,6.354838709677419,7.207594936708861,easy
0.4081272084805654,15.722222222222221,3.06,5.75,7.739130434782608,easy
0.519134775374376,15.81578947368421,2.991253644314869,5.894736842105263,9.26896551724138,easy
0.4888888888888889,14.0625,3.048821548821549,5.9375,9.126470588235295,easy
0.5083333333333333,20.869565217391305,3.05984555984556,6.956521739130435,9.245714285714286,easy
0.5481927710843374,16.6,3.1174899866488652,6.55,8.157676348547717,easy
0.4732142857142857,14.0,2.9115479115479115,5.833333333333333,8.65677966101695,easy
0.4733606557377049,21.217391304347824,3.140221402214022,7.217391304347826,8.68421052631579,easy
0.49731182795698925,14.307692307692308,2.8271028037383177,5.461538461538462,9.599264705882353,easy
0.4646153846153846,19.11764705882353,3.795,6.647058823529412,8.517699115044248,easy
0.48131868131868133,16.85185185185185,2.777351247600768,6.7407407407407405,8.843949044585987,easy
0.4912,16.44736842105263,2.7298444130127297,6.2368421052631575,8.688524590163935,easy
0.4681238615664845,13.071428571428571,2.8333333333333335,5.261904761904762,8.35024154589372,easy
0.5185909980430529,18.925925925925927,3.0843585237258346,6.555555555555555,8.245049504950495,easy
0.48205928237129486,15.261904761904763,3.030013642564802,5.571428571428571,8.752083333333333,easy
0.5070175438596491,17.8125,2.8900763358778625,6.4375,8.11214953271028,easy
0.46706586826347307,14.521739130434783,2.7411764705882353,5.956521739130435,8.253465346534654,easy
0.5615384615384615,14.054054054054054,2.864217252396166,5.297297297297297,7.607407407407408,easy
0.4467680608365019,12.829268292682928,2.860353130016051,5.2926829268292686,8.714285714285714,easy
0.46439628482972134,16.564102564102566,3.0416107382550335,5.846153846153846,7.991919191919192,easy
0.4441747572815534,13.733333333333333,2.975359342915811,5.766666666666667,7.791666666666667,easy
0.4596949891067538,15.3,2.9183673469387754,5.4,8.88855421686747,easy
0.5183098591549296,14.2,2.8337182448036953,5.96,8.582706766917294,easy
0.4930555555555556,16.941176470588236,3.114630467571644,6.323529411764706,7.629370629370629,easy
0.3847184986595174,15.872340425531915,3.0730337078651684,5.808510638297872,8.047706422018349,easy
0.42857142857142855,16.333333333333332,3.0,6.2727272727272725,9.287179487179488,easy
0.5070422535211268,15.434782608695652,2.9903614457831327,5.956521739130435,7.951219512195122,easy
0.546112115732369,17.838709677419356,2.907232704402516,6.258064516129032,8.009478672985782,easy
0.4410828025477707,12.56,2.490566037735849,4.92,8.724731182795699,easy
0.546875,17.655172413793103,2.935593220338983,6.448275862068965,7.342036553524804,easy
0.48566308243727596,13.285714285714286,3.281980742778542,5.333333333333333,8.973039215686274,easy
0.4007285974499089,19.607142857142858,3.386217948717949,6.571428571428571,7.06043956043956,easy
0.5136876006441223,19.40625,3.063711911357341,6.25,8.683982683982684,easy
0.44807121661721067,14.652173913043478,3.1062271062271063,5.869565217391305,8.476673427991887,easy
0.4819277108433735,16.6,2.9001751313485116,6.366666666666666,8.491891891891893,easy
0.5351787773933102,14.21311475409836,3.2049571020019068,5.573770491803279,9.077881619937695,easy
0.4329501915708812,16.838709677419356,3.0775444264943457,6.387096774193548,8.070621468926554,easy
0.5529411764705883,16.19047619047619,2.9764397905759163,6.142857142857143,7.931034482758621,easy
0.5583482944344704,18.566666666666666,3.08955223880597,7.033333333333333,7.319148936170213,easy
0.5076142131979695,17.90909090909091,3.0373692077727954,6.181818181818182,8.09156626506024,easy
0.4877126654064272,17.633333333333333,3.057046979865772,6.366666666666666,7.956521739130435,easy
0.4266917293233083,14.378378378378379,3.0109546165884193,5.756756756756757,7.594086021505376,easy
0.48623853211009177,18.79310344827586,3.1650485436893203,6.241379310344827,7.980861244019139,easy
0.43992932862190814,16.17142857142857,2.967136150234742,6.142857142857143,7.4275,easy
0.4052863436123348,18.16,3.36697247706422,6.24,8.15112540192926,easy
0.499302649930265,13.788461538461538,2.8667481662591685,5.211538461538462,9.922935779816514,easy
0.5310136157337367,16.525,2.852522639068564,6.3,7.642714570858283,easy
0.42857142857142855,16.40625,3.222772277227723,5.71875,7.49748743718593,easy
0.4689119170984456,16.782608695652176,3.2983193277310923,6.0,8.384328358208956,easy
0.5432098765432098,15.576923076923077,3.1569037656903767,6.153846153846154,9.37987012987013,easy
0.37264150943396224,16.96,3.0330739299610894,6.96,7.2517006802721085,easy
0.4539877300613497,20.375,3.0973451327433628,7.083333333333333,8.388140161725067,easy
0.4677754677754678,16.586206896551722,3.077328646748682,6.0,8.215116279069768,easy
0.517515923566879,16.102564102564102,3.005524861878453,5.897435897435898,8.732758620689655,easy
0.43724696356275305,17.642857142857142,2.9627118644067796,6.857142857142857,7.144444444444445,easy
0.5138888888888888,18.666666666666668,2.9242957746478875,6.2592592592592595,8.76063829787234,easy
0.5161904761904762,16.40625,2.9775474956822108,6.3125,7.54074074074074,easy
0.46503496503496505,15.45945945945946,3.015151515151515,5.5675675675675675,9.31764705882353,easy
0.4601018675721562,21.035714285714285,3.4445945945945944,6.964285714285714,9.048054919908466,easy
0.4054794520547945,16.59090909090909,3.081145584725537,6.2727272727272725,7.426056338028169,easy
0.4656,15.625,2.9702970297029703,5.875,9.577181208053691,easy
0.529113924050633,14.107142857142858,2.6266666666666665,5.857142857142857,9.256227758007118,easy
0.47629310344827586,17.185185185185187,2.975970425138632,6.0,8.362275449101796,easy
0.5310344827586206,17.058823529411764,2.9119318181818183,6.470588235294118,8.004739336492891,easy
0.494488188976378,18.142857142857142,3.2556894243641232,6.085714285714285,7.931677018633541,easy
0.4878048780487805,16.18421052631579,3.217032967032967,6.026315789473684,8.138461538461538,easy
0.5061295971978984,16.314285714285713,2.9160305343511452,6.2,8.523456790123456,easy
0.5076400679117148,15.102564102564102,2.96987087517934,5.487179487179487,9.393665158371041,easy
0.5509641873278237,12.517241379310345,2.5282555282555284,5.793103448275862,9.46484375,easy
0.49889135254988914,18.04,2.9248554913294798,6.72,7.7492163009404385,easy
0.475103734439834,14.176470588235293,3.015929203539823,5.470588235294118,9.27247191011236,easy
0.5190476190476191,12.857142857142858,3.0220082530949104,5.020408163265306,8.202868852459016,easy
0.5609318996415771,16.90909090909091,2.9206349206349205,6.636363636363637,7.4987834549878345,easy
0.42757417102966844,14.692307692307692,2.8516819571865444,5.6923076923076925,8.64179104477612,easy
0.47755834829443444,14.282051282051283,2.731366459627329,5.897435897435898,8.704834605597965,easy
0.5294117647058824,21.533333333333335,3.3562585969738654,6.466666666666667,8.643162393162394,easy
0.5224358974358975,19.5,3.234042553191489,7.25,8.673160173160174,easy
0.466824644549763,13.1875,2.6713426853707416,5.5625,7.762376237623762,easy
0.47924528301886793,14.722222222222221,2.9828125,6.0,8.729222520107239,easy
0.509090909090909,15.714285714285714,2.949119373776908,6.321428571428571,8.13015873015873,easy
0.40987654320987654,15.576923076923077,3.0622406639004147,5.5,8.475524475524475,easy
0.5088028169014085,24.695652173913043,3.3680124223602483,8.130434782608695,8.659574468085106,easy
0.5039494470774092,17.583333333333332,3.0110344827586206,6.611111111111111,9.40929203539823,easy
0.4857142857142857,18.846153846153847,2.967857142857143,7.346153846153846,7.523545706371191,easy
0.42162162162162165,17.34375,3.2336874051593325,6.59375,8.476190476190476,easy
0.478494623655914,17.714285714285715,2.9773242630385486,6.238095238095238,8.428571428571429,easy
0.39717425431711145,18.735294117647058,3.219917012448133,6.676470588235294,8.496688741721854,easy
0.4737609329446064,22.866666666666667,3.561006289308176,7.066666666666666,8.247524752475247,easy
0.5590828924162258,17.71875,2.914421553090333,6.46875,8.152073732718893,easy
0.4883268482490272,16.0625,2.9546247818499127,5.75,9.332378223495702,easy
0.4975206611570248,16.35135135135135,2.850789096126255,6.216216216216216,7.936218678815489,easy
0.5644444444444444,16.463414634146343,2.838516746411483,5.804878048780488,8.549603174603174,easy
0.5875831485587583,17.346153846153847,2.949275362318841,6.769230769230769,8.011869436201781,easy
0.46524064171123,13.851851851851851,2.847058823529412,5.481481481481482,9.663003663003662,easy
0.49244712990936557,14.71111111111111,2.8806366047745358,5.733333333333333,7.789583333333334,easy
0.41354723707664887,16.02857142857143,2.9831804281345566,6.2,8.68646080760095,easy
0.5673758865248227,21.692307692307693,3.1885895404120443,6.3076923076923075,8.459016393442623,easy
0.5046511627906977,18.695652173913043,2.993723849372385,6.478260869565218,8.768987341772151,easy
0.4117647058823529,15.521739130434783,3.0332541567695963,5.391304347826087,8.573705179282868,easy
0.5235602094240838,14.692307692307692,2.7045454545454546,6.0,9.07638888888889,easy
0.44175824175824174,15.689655172413794,3.080074487895717,6.137931034482759,7.515759312320917,easy
0.5119617224880383,16.945945945945947,3.110803324099723,5.945945945945946,8.646680942184155,easy
0.4631578947368421,11.585365853658537,2.6576402321083172,4.7560975609756095,8.043478260869565,easy
0.4664371772805508,15.289473684210526,2.7786499215070646,5.7894736842105265,9.415676959619953,easy
0.5791433891992551,15.794117647058824,3.080952380952381,5.882352941176471,7.626598465473146,easy
0.583793738489871,15.970588235294118,3.053627760252366,5.882352941176471,7.638461538461539,easy
0.43344155844155846,16.210526315789473,3.0055710306406684,5.921052631578948,7.81995661605206,easy
0.48255813953488375,15.636363636363637,2.850117096018735,6.090909090909091,9.011450381679388,easy
0.5130890052356021,16.852941176470587,2.9780701754385963,6.264705882352941,11.023419203747073,easy
0.48562300319488816,17.38888888888889,2.9260752688172045,5.805555555555555,9.0,easy
0.5215146299483648,18.15625,3.1462728551336148,6.46875,7.605140186915888,easy
0.4506065857885615,13.738095238095237,2.9686609686609686,5.785714285714286,8.591346153846153,easy
0.46534653465346537,13.772727272727273,2.8173913043478263,5.386363636363637,8.205752212389381,easy
0.4856661045531197,14.825,2.87221396731055,5.4,7.8734177215189876,easy
0.47639484978540775,14.5625,3.1188679245283017,4.90625,9.709677419354838,easy
0.4483394833948339,16.424242424242426,3.1556603773584904,6.090909090909091,7.903225806451613,easy
0.4034090909090909,14.666666666666666,3.1712962962962963,5.388888888888889,7.99738219895288,easy
0.546583850931677,17.25,3.066334991708126,6.285714285714286,7.466292134831461,easy
0.5656324582338902,16.76,3.2658227848101267,5.76,9.822147651006711,easy
0.5189620758483033,15.65625,3.0622950819672132,5.90625,9.427397260273972,easy
0.5054545454545455,16.176470588235293,2.9072642967542506,5.735294117647059,9.883610451306414,easy
0.4654300168634064,15.205128205128204,3.231741573033708,5.948717948717949,8.318501170960188,easy
0.4696485623003195,15.65,2.8943661971830985,5.525,8.286012526096034,easy
0.5025380710659898,16.416666666666668,2.986072423398329,6.416666666666667,7.984478935698448,easy
0.5206971677559913,19.956521739130434,3.3488372093023258,7.260869565217392,8.253687315634219,easy
0.4910891089108911,24.047619047619047,3.824675324675325,8.19047619047619,8.158602150537634,medium
0.49665924276169265,22.45,3.163147792706334,7.35,7.6432926829268295,medium
0.4888888888888889,19.285714285714285,3.0958549222797926,6.6,9.066805845511482,medium
0.4826388888888889,26.181818181818183,3.2523510971786833,7.863636363636363,8.326781326781326,medium
0.41737649063032367,26.681818181818183,3.5593984962406013,8.045454545454545,7.83855421686747,medium
0.524416135881104,20.47826086956522,3.3285198555956677,7.217391304347826,8.615384615384615,medium
0.4668304668304668,16.28,3.043613707165109,6.0,8.09,medium
0.45112781954887216,20.151515151515152,3.4743758212877793,6.96969696969697,7.514056224899599,medium
0.55,20.833333333333332,2.9266666666666667,8.041666666666666,9.047091412742382,medium
0.504,17.857142857142858,2.9396433470507546,6.371428571428571,7.7429805615550755,medium
0.5091210613598673,28.714285714285715,3.48,8.428571428571429,7.302059496567506,medium
0.5677179962894249,19.25,2.9551282051282053,6.321428571428571,7.711583924349882,medium
0.5151515151515151,25.235294117647058,3.4028629856850716,7.0,8.075,medium
0.4750889679715303,24.434782608695652,3.9352409638554215,8.391304347826088,7.898989898989899,medium
0.47191011235955055,20.53846153846154,3.1383783783783783,7.17948717948718,9.728668941979523,medium
0.4771986970684039,19.806451612903224,3.5656292286874156,7.161290322580645,8.3585313174946,medium
0.4765625,17.23076923076923,2.9930830039525693,6.3076923076923075,8.095808383233534,medium
0.5080428954423593,19.128205128205128,3.4094579008073818,6.0256410256410255,8.625,medium
0.49458483754512633,18.466666666666665,3.341867469879518,6.6,7.954545454545454,medium
0.5266579973992198,21.36111111111111,3.2564102564102564,7.0,7.827768014059754,medium
0.42487046632124353,20.31578947368421,3.149184149184149,6.605263157894737,8.904235727440147,medium
0.48988439306358383,16.093023255813954,3.1008303677342823,5.953488372093023,9.073643410852712,medium
0.5488721804511278,22.166666666666668,3.1444991789819374,8.125,7.012315270935961,medium
0.4987745098039216,12.952380952380953,2.9421397379912664,5.079365079365079,9.110223642172524,medium
0.4866220735785953,17.58823529411765,3.1474452554744525,6.029411764705882,8.540865384615385,medium
0.4899135446685879,17.794871794871796,3.011002444987775,6.743589743589744,8.732580037664784,medium
0.4450704225352113,20.88235294117647,3.2252475247524752,7.4411764705882355,7.913654618473895,medium
0.5065885797950219,20.696969696969695,3.272727272727273,6.96969696969697,6.873563218390805,medium
0.5418060200668896,23.0,3.117310443490701,7.6923076923076925,7.442437923250564,medium
0.4244415243101183,14.092592592592593,2.8739977090492554,5.277777777777778,8.234317343173432,medium
0.4797979797979798,14.666666666666666,3.195909580193757,5.685185185185185,7.797029702970297,medium
0.4701086956521739,20.444444444444443,3.3364928909952605,6.722222222222222,7.1038461538461535,medium
0.46577380952380953,21.0,3.2885375494071147,7.34375,7.4778012684989426,medium
0.47270471464019853,19.658536585365855,3.1754574811625402,6.658536585365853,8.00677966101695,medium
0.4835742444152431,18.11904761904762,3.0656851642129106,6.619047619047619,8.001754385964912,medium
0.45548387096774196,19.375,3.402885682574917,6.525,8.403197158081705,medium
0.45878693623639194,21.433333333333334,3.27063599458728,7.2,8.244588744588745,medium
0.5729166666666666,17.142857142857142,3.402439024390244,6.0,7.6730245231607626,medium
0.42083333333333334,20.0,3.086060606060606,7.0,7.568507157464213,medium
0.4927536231884058,17.742857142857144,2.9061166429587484,6.6,8.505376344086022,medium
0.4693140794223827,20.51851851851852,2.982919254658385,7.333333333333333,7.953002610966058,medium
0.5028901734104047,19.96153846153846,3.368948247078464,6.461538461538462,7.533505154639175,medium
0.42616033755274263,17.341463414634145,3.1099290780141846,6.024390243902439,7.74274661508704,medium
0.5112781954887218,18.344827586206897,2.889983579638752,7.310344827586207,8.451219512195122,medium
0.47701863354037266,14.907407407407407,3.183098591549296,5.185185185185185,8.357512953367875,medium
0.47391952309985097,22.366666666666667,3.2161458333333335,8.0,7.883196721311475,medium
0.4470284237726098,22.764705882352942,3.0,8.058823529411764,7.659851301115242,medium
0.42550143266475643,20.529411764705884,3.257425742574257,6.764705882352941,8.120240480961924,medium
0.527027027027027,22.96551724137931,3.163682864450128,7.310344827586207,8.334008097165992,medium
0.4522691705790297,22.03448275862069,3.1426553672316384,7.379310344827586,8.152317880794701,medium
0.39941690962099125,18.05263157894737,3.4755332496863236,5.973684210526316,8.451485148514852,medium
0.411144578313253,18.97142857142857,3.190728476821192,6.457142857142857,7.809917355371901,medium
0.5014792899408284,18.77777777777778,2.989637305699482,6.944444444444445,8.357293868921776,medium
0.4680306905370844,23.696969696969695,3.5937859608745684,6.878787878787879,8.171681415929203,medium
0.39166666666666666,20.0,3.2071428571428573,6.555555555555555,7.429752066115703,medium
0.47020725388601037,17.953488372093023,3.296045197740113,6.116279069767442,10.017793594306049,medium
0.4727272727272727,24.655172413793103,3.1960049937578026,7.862068965517241,7.262845849802371,medium
0.46337579617834396,20.258064516129032,3.138440860215054,7.064516129032258,7.600451467268623,medium
0.5181818181818182,16.382978723404257,2.8586826347305387,6.404255319148936,7.43010752688172,medium
0.46766917293233085,18.47222222222222,3.0728218465539663,6.444444444444445,8.664015904572565,medium
0.5251700680272109,18.375,3.052694610778443,6.375,8.434628975265017,medium
0.5363511659807956,20.25,3.077658303464755,6.75,7.381981981981982,medium
0.46293706293706294,22.34375,3.3592233009708736,7.15625,7.270793036750484,medium
0.4459770114942529,17.4,3.017509727626459,6.36,8.006269592476489,medium
0.5088235294117647,22.666666666666668,3.4211822660098523,7.133333333333334,7.283433133732535,medium
0.3967741935483871,19.375,3.17090395480226,6.53125,8.146171693735498,medium
0.5119363395225465,15.387755102040817,2.9815242494226326,5.673469387755102,9.075925925925926,medium
0.523725834797891,18.966666666666665,3.5237467018469655,7.033333333333333,8.55609756097561,medium
0.4675141242937853,16.857142857142858,2.945172824791418,6.119047619047619,8.094488188976378,medium
0.5344827586206896,21.542857142857144,3.4982578397212545,7.314285714285714,8.374545454545455,medium
0.4758909853249476,14.90625,2.9617391304347827,5.6875,8.721264367816092,medium
0.47966101694915253,26.818181818181817,3.4061538461538463,7.818181818181818,8.831435079726651,medium
0.4956140350877193,18.0,2.9212198221092756,7.0,9.474437627811861,medium
0.4697754749568221,20.678571428571427,3.5308464849354375,7.392857142857143,7.833333333333333,medium
0.513840830449827,18.64516129032258,2.9425981873111784,7.064516129032258,8.960687960687961,medium
0.5077519379844961,19.846153846153847,3.0100558659217875,7.051282051282051,8.15257048092869,medium
0.4638364779874214,13.53191489361702,3.049808429118774,5.51063829787234,8.09224318658281,medium
0.5192012288786483,21.7,3.1858887381275443,7.266666666666667,7.588118811881188,medium
0.4828060522696011,15.804347826086957,3.016867469879518,5.8478260869565215,8.840366972477064,medium
0.5059523809523809,20.363636363636363,3.209125475285171,7.121212121212121,7.5230460921843685,medium
0.47368421052631576,20.357142857142858,3.01010101010101,7.166666666666667,8.261538461538462,medium
0.5319148936170213,17.09090909090909,2.9679558011049725,6.090909090909091,7.6768402154398565,medium
0.45799011532125206,14.452380952380953,3.2583333333333333,5.642857142857143,8.974828375286041,medium
0.45714285714285713,20.0,3.306451612903226,6.3428571428571425,8.022304832713754,medium
0.46029173419773095,18.147058823529413,3.1983471074380163,6.588235294117647,7.434599156118144,medium
0.4538216560509554,17.444444444444443,3.1135135135135137,5.888888888888889,8.530172413793103,medium
0.5033898305084745,17.87878787878788,3.071022727272727,6.515151515151516,8.353741496598639,medium
0.48673946957878317,19.424242424242426,3.2660300136425646,6.393939393939394,7.668067226890757,medium
0.4153061224489796,17.818181818181817,3.1601027397260273,6.418181818181818,8.281729428172943,medium
0.42394822006472493,21.310344827586206,3.2971506105834463,7.0,8.390728476821192,medium
0.5188679245283019,16.307692307692307,3.053784860557769,6.153846153846154,8.312080536912752,medium
0.5328947368421053,23.384615384615383,3.2317596566523603,6.8076923076923075,7.928879310344827,medium
0.44328358208955226,14.565217391304348,2.6816326530612247,5.173913043478261,8.672,medium
0.5363924050632911,24.307692307692307,3.2476190476190476,7.538461538461538,7.593147751605995,medium
0.49577464788732395,16.904761904761905,3.4166666666666665,5.857142857142857,9.57729941291585,medium
0.4174454828660436,22.928571428571427,3.5655737704918034,7.142857142857143,6.963048498845265,medium
0.4925925925925926,21.89189189189189,3.257142857142857,6.783783783783784,8.755,medium
0.44503311258278144,17.15909090909091,3.4468546637744035,6.5,8.726943942133815,medium
0.5079171741778319,17.847826086956523,3.0317460317460316,6.5,8.209225700164744,medium
0.5285313376987839,20.169811320754718,3.564814814814815,6.6415094339622645,8.907035175879397,medium
0.4375,19.733333333333334,3.1300578034682083,6.9,8.33084577114428,medium
0.5361050328227571,19.041666666666668,3.0627376425855513,6.5,7.858789625360231,medium
0.535234899328859,25.91304347826087,3.476056338028169,8.347826086956522,7.636568848758465,medium
0.5078534031413613,20.64864864864865,3.3017543859649123,7.0,8.578358208955224,medium
0.48639455782312924,21.0,3.3125925925925928,6.928571428571429,8.078341013824884,medium
0.43923865300146414,15.177777777777777,3.2250300842358604,5.6,7.791322314049586,medium
0.4795417348608838,21.821428571428573,3.323615160349854,6.5,7.866807610993657,medium
0.4505988023952096,18.054054054054053,3.2317708333333335,6.243243243243243,7.513347022587269,medium
0.41760299625468167,20.53846153846154,3.3302611367127497,6.923076923076923,7.942465753424657,medium
0.513095238095238,17.872340425531913,2.9732510288065845,5.8936170212765955,9.458841463414634,medium
0.5376661742983752,18.805555555555557,3.009925558312655,6.694444444444445,8.023575638506877,medium
0.42418772563176893,17.3125,3.3765625,6.03125,7.6658595641646485,medium
0.46153846153846156,20.91304347826087,3.8656462585034013,6.3478260869565215,8.222873900293255,medium
0.5509838998211091,18.633333333333333,3.1510015408320493,6.433333333333334,9.206572769953052,medium
0.39615384615384613,20.8,3.2843450479233227,7.56,7.544235924932976,medium
0.45794392523364486,24.692307692307693,3.2247956403269753,8.576923076923077,8.611344537815127,medium
0.4697802197802198,19.157894736842106,3.034688995215311,6.605263157894737,8.09441233140655,medium
0.51994301994302,18.972972972972972,3.107975460122699,6.405405405405405,8.869070208728653,medium
0.4673202614379085,23.53846153846154,3.289325842696629,7.846153846153846,7.838565022421525,medium
0.5077138849929874,21.606060606060606,3.241551939924906,7.0606060606060606,8.937621832358674,medium
0.5181674565560821,20.419354838709676,3.2304409672830725,7.193548387096774,7.599173553719008,medium
0.4661458333333333,21.942857142857143,3.601553829078801,6.771428571428571,8.446996466431095,medium
0.4925373134328358,21.057142857142857,3.461123110151188,6.685714285714286,8.932481751824817,medium
0.42780748663101603,19.344827586206897,3.1448598130841123,7.206896551724138,7.536643026004728,medium
0.4603960396039604,17.19148936170213,3.0692307692307694,6.404255319148936,9.347150259067357,medium
0.5241935483870968,17.714285714285715,2.770893371757925,6.457142857142857,8.624454148471616,medium
0.4908616187989556,20.157894736842106,3.1991150442477876,6.7368421052631575,7.925454545454546,medium
0.5012406947890818,20.15,3.285425101214575,6.75,7.597315436241611,medium
0.5031289111389237,19.48780487804878,3.4591728525980914,6.2926829268292686,8.018456375838927,medium
0.48891786179921776,20.72972972972973,3.0668127053669223,6.864864864864865,8.538461538461538,medium
0.5126162018592297,17.511627906976745,3.013904982618772,6.348837209302325,8.584229390681003,medium
0.495260663507109,17.95744680851064,3.1434384537131232,6.23404255319149,9.184,medium
0.5450643776824035,18.64,2.7803468208092488,7.04,8.044378698224852,medium
0.498546511627907,22.933333333333334,3.0231958762886597,8.166666666666666,8.161554192229039,medium
0.4676258992805755,14.787234042553191,2.9032648125755744,5.723404255319149,9.314516129032258,medium
0.5033783783783784,12.507042253521126,2.884652981427175,5.23943661971831,7.6,medium
0.5500747384155455,19.114285714285714,3.2609254498714653,7.142857142857143,7.510121457489879,medium
0.4451871657754011,17.0,2.998820754716981,6.4772727272727275,7.990494296577947,medium
